customer_id,product_id,rating,amount,user_idx,item_idx,graph_norm_weight
14,SP024,3.998921417366862,32105239.0,13,23,0.031219527052723135
14,SP025,3.9111386507377475,29477110.0,13,24,0.030556616567607043
15,SP001,4.75,748140631.0,14,0,0.030556616567607043
15,SP004,4.019267600311123,34728383.0,14,3,0.030556616567607043
15,SP008,4.44929470691268,938519091.0,14,7,0.031927542840705044
15,SP013,4.176185519306487,39747857.0,14,12,0.034020690871988585
15,SP018,4.4681023812033525,55725872.0,14,17,0.036369648372665396
15,SP021,3.9645972032953876,21569370.0,14,20,0.03042903097250923
15,SP023,5.0,22892856.0,14,22,0.07273929674533079
15,SP024,4.217589707622824,61103278.0,14,23,0.031219527052723135
15,SP025,4.219502033884399,78705394.0,14,24,0.030556616567607043
16,SP001,4.432146618343802,936471017.0,15,0,0.028988551782622423
16,SP004,3.9800212532148347,30952380.0,15,3,0.028988551782622423
16,SP006,5.0,6751848.0,15,5,0.07453559924999299
16,SP008,5.0,847825354.0,15,7,0.030289126640769135
16,SP009,5.0,873431837.0,15,8,0.08770580193070293
16,SP013,3.8608115229470483,17795931.0,15,12,0.03227486121839514
16,SP018,4.5,87344917.0,15,17,0.03450327796711771
16,SP021,4.34178985720658,251964205.0,15,20,0.028867513459481284
16,SP024,3.9494179519869377,17397955.0,15,23,0.029617443887954616
16,SP025,4.09160230179914,88033221.0,15,24,0.028988551782622423
17,SP001,4.481217489312587,363352327.0,16,0,0.03464794643376185
17,SP004,4.109978859015845,43375230.0,16,3,0.03464794643376185
17,SP008,4.5,208158059.0,16,7,0.03620243071279983
17,SP018,5.0,10913893.0,16,17,0.041239304942116126
17,SP021,4.357305309253459,298709808.0,16,20,0.03450327796711771
17,SP024,4.069007178662924,15710973.0,16,23,0.03539961627023943
17,SP025,4.07516393882121,51995430.0,16,24,0.03464794643376185
18,SP001,4.442071965365906,1203170635.0,17,0,0.028988551782622423
18,SP004,4.137311798232598,65172297.0,17,3,0.028988551782622423
18,SP006,5.0,46895449.0,17,5,0.07453559924999299
18,SP008,4.478593416097306,416431922.0,17,7,0.030289126640769135
18,SP013,4.176788650947253,78370737.0,17,12,0.03227486121839514
18,SP018,4.652806820153121,123678007.0,17,17,0.03450327796711771
18,SP019,5.0,10649449.0,17,18,0.1
18,SP021,4.192872170510614,224450975.0,17,20,0.028867513459481284
18,SP024,3.9768295725037155,26477387.0,17,23,0.029617443887954616
18,SP025,4.534662335683586,23101730.0,17,24,0.028988551782622423
19,SP001,4.5,926873113.0,18,0,0.03241018617760822
19,SP004,4.0065624039390215,10380815.0,18,3,0.03241018617760822
19,SP008,4.434445957218603,509875286.0,18,7,0.03386427307392982
19,SP013,4.0532772161620425,6599922.0,18,12,0.036084391824351615
19,SP018,4.049977785218929,6488876.0,18,17,0.03857583749052298
19,SP021,4.386187613599832,79056960.0,18,20,0.03227486121839514
19,SP024,3.877997786672948,19740549.0,18,23,0.033113308926626096
19,SP025,3.8230242467775692,19563608.0,18,24,0.03241018617760822
20,SP001,4.5,599353774.0,19,0,0.030556616567607043
20,SP004,4.132960854622333,71375573.0,19,3,0.030556616567607043
20,SP006,5.0,39155238.0,19,5,0.07856742013183861
20,SP008,4.5,344147730.0,19,7,0.031927542840705044
20,SP013,4.083097528444998,15401421.0,19,12,0.034020690871988585
20,SP018,4.5,85494995.0,19,17,0.036369648372665396
20,SP021,4.119738593408025,115704199.0,19,20,0.03042903097250923
20,SP024,4.141822549815364,57824098.0,19,23,0.031219527052723135
20,SP025,4.216274688318856,15261459.0,19,24,0.030556616567607043
21,SP001,4.5,167383362.0,20,0,0.03241018617760822
21,SP004,4.020841457639904,27349592.0,20,3,0.03241018617760822
21,SP013,4.097836515365806,8299705.0,20,12,0.036084391824351615
21,SP018,5.0,11712209.0,20,17,0.03857583749052298
21,SP021,4.276283793728866,206832334.0,20,20,0.03227486121839514
21,SP022,5.0,7843409.0,20,21,0.1336306209562122
21,SP024,3.998779794778189,40150711.0,20,23,0.033113308926626096
21,SP025,3.905884272945009,39259857.0,20,24,0.03241018617760822
22,SP001,4.423475580236823,626549505.0,21,0,0.027639499641139105
22,SP004,4.124634481393978,65052264.0,21,3,0.027639499641139105
22,SP005,5.0,18897549.0,21,4,0.09090909090909091
22,SP006,5.0,7325092.0,21,5,0.07106690545187015
22,SP007,5.0,27548955.0,21,6,0.0778498944161523
22,SP008,4.370093094551224,461053993.0,21,7,0.02887954911289539
22,SP013,4.187479634827852,28203059.0,21,12,0.03077287274483318
22,SP014,5.0,22252809.0,21,13,0.10050378152592121
22,SP021,4.150970318925503,101076757.0,21,20,0.027524094128159017
22,SP024,4.11898144385807,9253162.0,21,23,0.02823912473624525
22,SP025,4.094684170693627,40293308.0,21,24,0.027639499641139105
23,SP001,4.5,397416926.0,22,0,0.030556616567607043
23,SP004,4.059901893069268,40036713.0,22,3,0.030556616567607043
23,SP008,4.46441079406274,54677879.0,22,7,0.031927542840705044
23,SP013,3.823874281585435,2028448.0,22,12,0.034020690871988585
23,SP018,4.496259227946641,64408858.0,22,17,0.036369648372665396
23,SP021,4.393732830884789,220378314.0,22,20,0.03042903097250923
23,SP023,5.0,5243135.0,22,22,0.07273929674533079
23,SP024,4.0254594625669275,22144237.0,22,23,0.031219527052723135
23,SP025,4.131899420439324,68778218.0,22,24,0.030556616567607043
24,SP001,4.4792249182991455,1208058727.0,23,0,0.030556616567607043
24,SP004,4.280446574865576,124705513.0,23,3,0.030556616567607043
24,SP007,5.0,33878048.0,23,6,0.08606629658238704
24,SP008,4.5,377114010.0,23,7,0.031927542840705044
24,SP013,4.299809716714868,38260557.0,23,12,0.034020690871988585
24,SP018,4.5,88508037.0,23,17,0.036369648372665396
24,SP020,5.0,6442222.0,23,19,0.11785113019775793
24,SP021,4.1417731984356045,143949138.0,23,20,0.03042903097250923
24,SP025,4.068846106464963,74751049.0,23,24,0.030556616567607043
25,SP001,4.5,1095562082.0,24,0,0.03241018617760822
25,SP004,4.155201537200225,63669264.0,24,3,0.03241018617760822
25,SP007,5.0,16892432.0,24,6,0.09128709291752768
25,SP008,4.489359638744967,609112116.0,24,7,0.03386427307392982
25,SP013,4.157190596980969,11262398.0,24,12,0.036084391824351615
25,SP021,4.2051268115243845,85760501.0,24,20,0.03227486121839514
25,SP024,4.155813150968628,11182897.0,24,23,0.033113308926626096
25,SP025,4.07016955986029,21755466.0,24,24,0.03241018617760822
26,SP001,4.6182933874992145,967594063.0,25,0,0.030556616567607043
26,SP004,4.174187672587016,63756939.0,25,3,0.030556616567607043
26,SP008,4.720127426198772,679935444.0,25,7,0.031927542840705044
26,SP013,4.255498569440339,18672530.0,25,12,0.034020690871988585
26,SP014,5.0,17200148.0,25,13,0.1111111111111111
26,SP017,5.0,10421925.0,25,16,0.09622504486493763
26,SP021,4.173401051068934,186704468.0,25,20,0.03042903097250923
26,SP024,4.039276437165876,38476234.0,25,23,0.031219527052723135
26,SP025,4.2470179475786844,53642562.0,25,24,0.030556616567607043
27,SP001,4.480959446864082,894793781.0,26,0,0.028988551782622423
27,SP004,4.04896697796786,40828903.0,26,3,0.028988551782622423
27,SP006,5.0,48965313.0,26,5,0.07453559924999299
27,SP008,4.5,848798849.0,26,7,0.030289126640769135
27,SP010,5.0,57903945.0,26,9,0.1
27,SP014,5.0,11540893.0,26,13,0.10540925533894598
27,SP018,4.479692139397446,59148368.0,26,17,0.03450327796711771
27,SP021,4.172603488067251,87872384.0,26,20,0.028867513459481284
27,SP024,4.109627787924068,39630465.0,26,23,0.029617443887954616
27,SP025,4.11997574552345,68908426.0,26,24,0.028988551782622423
28,SP001,4.426706957689666,807113238.0,27,0,0.028988551782622423
28,SP003,5.0,190333199.0,27,2,0.08451542547285165
28,SP004,4.034034149915795,26641251.0,27,3,0.028988551782622423
28,SP006,5.0,31869310.0,27,5,0.07453559924999299
28,SP008,4.5,260068519.0,27,7,0.030289126640769135
28,SP020,5.0,11660697.0,27,19,0.11180339887498948
28,SP021,4.240797562564895,214875005.0,27,20,0.028867513459481284
28,SP023,5.0,6622984.0,27,22,0.06900655593423542
28,SP024,4.006306511995755,39314593.0,27,23,0.029617443887954616
28,SP025,4.080935437806338,65338668.0,27,24,0.028988551782622423
29,SP001,4.5,1027091679.0,28,0,0.030556616567607043
29,SP002,5.0,322518665.0,28,1,0.10540925533894598
29,SP004,4.050377256555737,29948031.0,28,3,0.030556616567607043
29,SP008,4.5,360919404.0,28,7,0.031927542840705044
29,SP013,3.9355256344830236,3601960.0,28,12,0.034020690871988585
29,SP021,4.28024304389914,139943249.0,28,20,0.03042903097250923
29,SP023,5.0,18329261.0,28,22,0.07273929674533079
29,SP024,4.1607048433827405,62196995.0,28,23,0.031219527052723135
29,SP025,4.05238900681768,34597710.0,28,24,0.030556616567607043
30,SP001,4.583333333333333,1050037003.0,29,0,0.03241018617760822
30,SP004,4.031520783922248,61899087.0,29,3,0.03241018617760822
30,SP012,5.0,945404742.0,29,11,0.10206207261596577
30,SP017,5.0,13193421.0,29,16,0.10206207261596577
30,SP018,4.245547810429356,47239893.0,29,17,0.03857583749052298
30,SP021,4.264290207989617,94559426.0,29,20,0.03227486121839514
30,SP024,4.179257633430054,58240657.0,29,23,0.033113308926626096
30,SP025,4.188350330824187,13219852.0,29,24,0.03241018617760822
31,SP001,4.5,111122390.0,30,0,0.030556616567607043
31,SP004,3.9673653876141493,18256115.0,30,3,0.030556616567607043
31,SP006,5.0,14722705.0,30,5,0.07856742013183861
31,SP008,4.5,660135953.0,30,7,0.031927542840705044
31,SP013,3.9785456212101415,23960322.0,30,12,0.034020690871988585
31,SP018,4.206519998546458,14514725.0,30,17,0.036369648372665396
31,SP021,4.728595342890976,76741113.0,30,20,0.03042903097250923
31,SP024,4.118808859955663,41109954.0,30,23,0.031219527052723135
31,SP025,4.227101114602171,32950832.0,30,24,0.030556616567607043
32,SP001,4.5,574184165.0,31,0,0.028988551782622423
32,SP004,4.111442381434266,55542217.0,31,3,0.028988551782622423
32,SP008,5.0,514907627.0,31,7,0.030289126640769135
32,SP012,5.0,735832766.0,31,11,0.09128709291752768
32,SP013,4.138904757145525,34868529.0,31,12,0.03227486121839514
32,SP018,4.474132412124951,195845047.0,31,17,0.03450327796711771
32,SP021,4.271982552770167,121826293.0,31,20,0.028867513459481284
32,SP022,5.0,8207308.0,31,21,0.11952286093343936
32,SP024,4.111634604046732,67884665.0,31,23,0.029617443887954616
32,SP025,4.439140606000426,31085880.0,31,24,0.028988551782622423
33,SP001,4.5,831576068.0,32,0,0.027639499641139105
33,SP004,3.8009881278831275,3608579.0,32,3,0.027639499641139105
33,SP007,5.0,30059530.0,32,6,0.0778498944161523
33,SP008,4.666666666666667,507381734.0,32,7,0.02887954911289539
33,SP013,4.108943407404806,17645917.0,32,12,0.03077287274483318
33,SP018,4.5,80102600.0,32,17,0.03289758474798845
33,SP021,4.122113927863244,52490398.0,32,20,0.027524094128159017
33,SP022,5.0,12820657.0,32,21,0.11396057645963795
33,SP023,5.0,16438244.0,32,22,0.0657951694959769
33,SP024,4.108430741836342,60686002.0,32,23,0.02823912473624525
33,SP025,4.0324545264014375,37130679.0,32,24,0.027639499641139105
34,SP001,4.295353396210118,76997861.0,33,0,0.028988551782622423
34,SP004,4.461534448198861,56900123.0,33,3,0.028988551782622423
34,SP008,4.5,435782867.0,33,7,0.030289126640769135
34,SP012,5.0,694952839.0,33,11,0.09128709291752768
34,SP013,4.126515282199716,19273811.0,33,12,0.03227486121839514
34,SP016,5.0,5362481.0,33,15,0.09534625892455924
34,SP018,4.378812743822609,70841601.0,33,17,0.03450327796711771
34,SP021,4.189742474195326,58598387.0,33,20,0.028867513459481284
34,SP024,3.988662932426381,10758004.0,33,23,0.029617443887954616
34,SP025,4.0369321526406985,20731372.0,33,24,0.028988551782622423
35,SP001,4.498893292659745,761243907.0,34,0,0.03241018617760822
35,SP004,4.12069835172318,29760423.0,34,3,0.03241018617760822
35,SP008,4.471733596674504,157664399.0,34,7,0.03386427307392982
35,SP010,5.0,813360776.0,34,9,0.11180339887498948
35,SP013,3.7935033898765074,1735122.0,34,12,0.036084391824351615
35,SP021,4.105481678425783,35098302.0,34,20,0.03227486121839514
35,SP024,4.126885937481894,9637069.0,34,23,0.033113308926626096
35,SP025,4.059975034056148,32582343.0,34,24,0.03241018617760822
36,SP001,4.473291732379281,1006645770.0,35,0,0.03241018617760822
36,SP004,4.050037672303353,64260310.0,35,3,0.03241018617760822
36,SP008,4.492204856785794,567306064.0,35,7,0.03386427307392982
36,SP013,4.485358216871592,38925722.0,35,12,0.036084391824351615
36,SP018,4.633432249436026,144092346.0,35,17,0.03857583749052298
36,SP021,4.22305080905568,99136248.0,35,20,0.03227486121839514
36,SP024,4.172897819601367,38454885.0,35,23,0.033113308926626096
36,SP025,4.361767679813528,25552831.0,35,24,0.03241018617760822
37,SP001,4.725855562487263,361818492.0,36,0,0.028988551782622423
37,SP003,5.0,337992295.0,36,2,0.08451542547285165
37,SP004,4.045754259813496,72049054.0,36,3,0.028988551782622423
37,SP007,5.0,14325903.0,36,6,0.08164965809277261
37,SP008,4.5,335901900.0,36,7,0.030289126640769135
37,SP013,4.046790050070705,12832649.0,36,12,0.03227486121839514
37,SP014,5.0,20486054.0,36,13,0.10540925533894598
37,SP021,4.2330266779619095,214071478.0,36,20,0.028867513459481284
37,SP024,3.772844226422885,9100878.0,36,23,0.029617443887954616
37,SP025,4.085490190509778,45573365.0,36,24,0.028988551782622423
38,SP001,4.5,782394331.0,37,0,0.030556616567607043
38,SP004,4.099096491164569,75459823.0,37,3,0.030556616567607043
38,SP008,4.460627774365395,628407460.0,37,7,0.031927542840705044
38,SP013,4.187451442227295,42841228.0,37,12,0.034020690871988585
38,SP018,4.466824972222334,55360979.0,37,17,0.036369648372665396
38,SP019,5.0,10438921.0,37,18,0.10540925533894598
38,SP021,4.257251986608038,161006369.0,37,20,0.03042903097250923
38,SP024,4.108257017806442,46334715.0,37,23,0.031219527052723135
38,SP025,4.335166421242406,42028372.0,37,24,0.030556616567607043
39,SP001,4.428557515005723,440096838.0,38,0,0.03464794643376185
39,SP004,4.1294496044872355,41952683.0,38,3,0.03464794643376185
39,SP008,4.5,266613496.0,38,7,0.03620243071279983
39,SP012,5.0,490790625.0,38,11,0.1091089451179962
39,SP021,4.331479551301184,389220941.0,38,20,0.03450327796711771
39,SP024,4.229866575415615,32896604.0,38,23,0.03539961627023943
39,SP025,3.9430834232948606,33604705.0,38,24,0.03464794643376185
40,SP001,4.625,755863497.0,39,0,0.030556616567607043
40,SP004,4.010796467760477,60864615.0,39,3,0.030556616567607043
40,SP008,4.260315634994466,43637299.0,39,7,0.031927542840705044
40,SP013,4.225703533311168,16019742.0,39,12,0.034020690871988585
40,SP018,4.388182039632112,155712595.0,39,17,0.036369648372665396
40,SP019,5.0,19136757.0,39,18,0.10540925533894598
40,SP021,4.093096101764786,103227354.0,39,20,0.03042903097250923
40,SP024,4.110100993015689,52691665.0,39,23,0.031219527052723135
40,SP025,4.201167950619411,14120658.0,39,24,0.030556616567607043
41,SP001,4.4970196777191775,934907554.0,40,0,0.03241018617760822
41,SP004,4.064817702161014,42897603.0,40,3,0.03241018617760822
41,SP008,4.5,175353945.0,40,7,0.03386427307392982
41,SP013,4.244722898050333,17665891.0,40,12,0.036084391824351615
41,SP018,4.3885528743784175,126098352.0,40,17,0.03857583749052298
41,SP021,4.274112108738399,256325277.0,40,20,0.03227486121839514
41,SP024,4.0788433920999205,34827643.0,40,23,0.033113308926626096
41,SP025,4.407900104306667,50539130.0,40,24,0.03241018617760822
42,SP001,4.5,539060307.0,41,0,0.03241018617760822
42,SP004,3.934220405540755,17464094.0,41,3,0.03241018617760822
42,SP008,4.5,387130836.0,41,7,0.03386427307392982
42,SP013,4.172755109468808,25883555.0,41,12,0.036084391824351615
42,SP015,5.0,14223338.0,41,14,0.11180339887498948
42,SP021,4.314174265171985,206808414.0,41,20,0.03227486121839514
42,SP024,4.435587057756933,41987420.0,41,23,0.033113308926626096
42,SP025,4.499640872728139,50198101.0,41,24,0.03241018617760822
43,SP001,4.5,551415905.0,42,0,0.028988551782622423
43,SP004,4.148812426748172,35962696.0,42,3,0.028988551782622423
43,SP008,4.5,1203098429.0,42,7,0.030289126640769135
43,SP013,4.175430429836699,12370003.0,42,12,0.03227486121839514
43,SP017,5.0,23974888.0,42,16,0.09128709291752768
43,SP018,4.5,66833931.0,42,17,0.03450327796711771
43,SP020,5.0,5382897.0,42,19,0.11180339887498948
43,SP021,4.227512734765938,118813259.0,42,20,0.028867513459481284
43,SP024,4.246314057920918,17811046.0,42,23,0.029617443887954616
43,SP025,4.032849384352288,46893175.0,42,24,0.028988551782622423
44,SP001,4.498820172858814,818032611.0,43,0,0.026462806201248155
44,SP004,4.042902682019203,44866910.0,43,3,0.026462806201248155
44,SP008,4.5,446108952.0,43,7,0.02765006318046655
44,SP009,5.0,706145783.0,43,8,0.08006407690254357
44,SP013,4.117938033359545,47034340.0,43,12,0.029462782549439483
44,SP014,5.0,17326290.0,43,13,0.09622504486493763
44,SP016,5.0,15031514.0,43,15,0.08703882797784893
44,SP018,4.227401074314409,16160210.0,43,17,0.0314970394174356
44,SP020,5.0,18669076.0,43,19,0.10206207261596577
44,SP021,4.179071456700831,26101661.0,43,20,0.026352313834736494
44,SP024,4.022779398390891,36478638.0,43,23,0.02703690352179376
44,SP025,4.081115688545088,7615816.0,43,24,0.026462806201248155
45,SP001,4.480640659359987,386737482.0,44,0,0.027639499641139105
45,SP002,5.0,55914178.0,44,1,0.09534625892455924
45,SP004,4.1137108025055955,67583390.0,44,3,0.027639499641139105
45,SP006,5.0,22351892.0,44,5,0.07106690545187015
45,SP008,4.5,457221730.0,44,7,0.02887954911289539
45,SP013,4.020462664614426,11472187.0,44,12,0.03077287274483318
45,SP018,4.5,76533254.0,44,17,0.03289758474798845
45,SP021,4.266960544204935,132397331.0,44,20,0.027524094128159017
45,SP022,5.0,9215862.0,44,21,0.11396057645963795
45,SP024,4.052158815204301,16570273.0,44,23,0.02823912473624525
45,SP025,4.155410253462399,23237860.0,44,24,0.027639499641139105
46,SP001,4.494430965759844,736834355.0,45,0,0.027639499641139105
46,SP002,5.0,418070832.0,45,1,0.09534625892455924
46,SP004,4.116156510830353,74014331.0,45,3,0.027639499641139105
46,SP006,5.0,11611487.0,45,5,0.07106690545187015
46,SP008,4.5,391673625.0,45,7,0.02887954911289539
46,SP013,4.035572700848638,32473403.0,45,12,0.03077287274483318
46,SP018,4.283473436399208,77844864.0,45,17,0.03289758474798845
46,SP021,4.296295496067649,106517085.0,45,20,0.027524094128159017
46,SP023,5.0,22293178.0,45,22,0.0657951694959769
46,SP024,4.248549076035472,36094907.0,45,23,0.02823912473624525
46,SP025,4.065272104880652,7019878.0,45,24,0.027639499641139105
47,SP001,4.5,169122482.0,46,0,0.028988551782622423
47,SP004,4.350667199587664,102870680.0,46,3,0.028988551782622423
47,SP008,4.5,167453298.0,46,7,0.030289126640769135
47,SP013,3.9918717820526006,18460720.0,46,12,0.03227486121839514
47,SP018,4.289514931157771,22242275.0,46,17,0.03450327796711771
47,SP019,5.0,16485752.0,46,18,0.1
47,SP021,4.340420048515895,269259408.0,46,20,0.028867513459481284
47,SP023,5.0,8984919.0,46,22,0.06900655593423542
47,SP024,4.0819511767864665,22268736.0,46,23,0.029617443887954616
47,SP025,4.040932978620896,6193951.0,46,24,0.028988551782622423
48,SP001,4.5,164228195.0,47,0,0.030556616567607043
48,SP004,4.060834049920586,53339347.0,47,3,0.030556616567607043
48,SP005,5.0,31069151.0,47,4,0.10050378152592121
48,SP010,5.0,268335390.0,47,9,0.10540925533894598
48,SP013,4.178265743397927,38858907.0,47,12,0.034020690871988585
48,SP019,5.0,15202968.0,47,18,0.10540925533894598
48,SP021,4.294385988889602,202414035.0,47,20,0.03042903097250923
48,SP024,3.9722520874162535,8785303.0,47,23,0.031219527052723135
48,SP025,4.065007371421204,65879221.0,47,24,0.030556616567607043
49,SP001,4.556828498233774,720485743.0,48,0,0.03241018617760822
49,SP004,4.332234064587443,67516296.0,48,3,0.03241018617760822
49,SP005,5.0,35274408.0,48,4,0.10660035817780521
49,SP008,4.5,665223892.0,48,7,0.03386427307392982
49,SP018,4.457879347369271,52871737.0,48,17,0.03857583749052298
49,SP021,4.238715438444743,166929457.0,48,20,0.03227486121839514
49,SP024,3.783263380984471,4188756.0,48,23,0.033113308926626096
49,SP025,4.161092997583818,11490712.0,48,24,0.03241018617760822
